x,y,z,r,g,b,class,instance_id
9.159300,-1.731000,52.598202,198,169,138,chair,2
9.145700,-1.736100,52.599098,103,57,57,chair,2
8.867500,-1.715000,52.588402,109,62,61,chair,2
9.088900,-1.757500,52.588799,108,65,62,chair,2
9.084900,-1.775700,52.589401,165,136,122,chair,2
8.433300,-1.723700,52.581100,102,63,70,chair,2
8.123900,-1.717500,52.577999,180,157,131,chair,2
7.804600,-1.708700,52.578899,119,95,88,chair,2
9.106300,-1.836700,52.590599,111,57,61,chair,2
9.109200,-1.847700,52.590401,113,61,63,chair,2
9.112200,-1.858700,52.590199,92,57,63,chair,2
9.114300,-1.875400,52.590302,96,86,88,chair,2
9.116800,-1.892200,52.592999,115,73,66,chair,2
9.118300,-1.902000,52.589600,111,87,79,chair,2
9.123100,-1.914000,52.589001,102,55,58,chair,2
9.139200,-1.934300,52.591400,103,59,63,chair,2
9.132100,-1.947900,52.590302,118,71,60,chair,2
9.133500,-1.964600,52.591000,107,85,79,chair,2
9.136100,-1.974100,52.592499,131,73,63,chair,2
7.670400,-1.992700,52.561901,214,207,189,chair,2
9.164000,-1.703600,52.585300,149,110,78,chair,2
9.170300,-1.715700,52.589199,174,141,109,chair,2
9.154800,-1.730500,52.587299,146,90,68,chair,2
9.154900,-1.746600,52.579201,198,172,141,chair,2
9.155700,-1.757700,52.577801,193,165,127,chair,2
9.155300,-1.774000,52.576500,158,125,93,chair,2
9.148700,-1.777800,52.575500,126,81,67,chair,2
9.097600,-1.794100,52.579800,100,52,56,chair,2
9.156700,-1.811800,52.580399,109,60,53,chair,2
9.156100,-1.821800,52.579899,96,56,50,chair,2
9.157100,-1.834400,52.577301,105,55,47,chair,2
9.112200,-1.850500,52.581299,100,55,58,chair,2
9.113800,-1.859100,52.582802,118,76,76,chair,2
9.116600,-1.872700,52.582600,98,65,80,chair,2
9.119500,-1.896600,52.582401,123,91,86,chair,2
9.123400,-1.906200,52.586102,105,59,68,chair,2
9.126100,-1.923800,52.582100,201,161,132,chair,2
9.126600,-1.932200,52.588299,92,58,60,chair,2
9.131100,-1.947900,52.584202,206,177,142,chair,2
9.140300,-1.959400,52.589199,103,61,60,chair,2
9.140500,-1.977700,52.583698,255,233,187,chair,2
9.141200,-1.989400,52.587002,101,64,64,chair,2
9.141200,-1.700900,52.573002,124,79,60,chair,2
9.153200,-1.713000,52.575199,130,81,64,chair,2
9.131300,-1.717500,52.566399,136,80,61,chair,2
9.074400,-1.734400,52.569801,103,63,63,chair,2
8.865300,-1.715400,52.553501,143,118,106,chair,2
9.152900,-1.774900,52.575401,122,70,44,chair,2
9.154300,-1.787600,52.572800,137,78,52,chair,2
9.156900,-1.801400,52.570301,160,129,89,chair,2
9.158900,-1.815900,52.566002,182,157,118,chair,2
9.160100,-1.830100,52.562500,182,151,120,chair,2
9.158000,-1.834200,52.575001,113,60,49,chair,2
9.158700,-1.856600,52.569599,127,67,56,chair,2
9.161400,-1.869200,52.565498,118,65,53,chair,2
9.156900,-1.878600,52.565201,103,53,56,chair,2
9.155400,-1.886900,52.563400,207,139,109,chair,2
7.691400,-1.876900,52.523899,120,96,94,chair,2
7.688700,-1.890700,52.523201,133,101,105,chair,2
7.643400,-1.916700,52.535099,216,196,182,chair,2
7.642100,-1.932100,52.532600,230,209,193,chair,2
7.671300,-1.969300,52.522202,140,103,107,chair,2
9.038300,-1.980800,52.566799,166,92,63,chair,2
9.106500,-1.697400,52.556900,120,77,57,chair,2
9.119400,-1.714600,52.559399,133,80,65,chair,2
9.122700,-1.717700,52.560299,145,84,58,chair,2
9.048600,-1.722200,52.555698,151,81,61,chair,2
8.849400,-1.717900,52.548599,121,64,53,chair,2
8.799600,-1.725700,52.537102,119,69,57,chair,2
8.745900,-1.734500,52.540501,115,85,71,chair,2
8.441100,-1.721900,52.530102,129,99,93,chair,2
8.116300,-1.716400,52.524799,98,70,68,chair,2
9.155800,-1.825900,52.561600,126,69,58,chair,2
9.161600,-1.842300,52.560001,178,155,128,chair,2
9.159900,-1.849900,52.557400,142,112,78,chair,2
9.158700,-1.867000,52.552799,136,94,65,chair,2
9.157100,-1.876700,52.550499,111,69,42,chair,2
9.157600,-1.892100,52.548801,118,68,43,chair,2
9.152400,-1.901200,52.548500,116,69,58,chair,2
7.704900,-1.863900,52.507900,213,203,184,chair,2
7.696600,-1.888600,52.509300,209,203,191,chair,2
7.691900,-1.904200,52.507900,225,216,199,chair,2
7.688700,-1.930800,52.505901,229,215,201,chair,2
7.679000,-1.952800,52.505402,159,132,120,chair,2
7.674000,-1.974800,52.508202,225,211,191,chair,2
9.080200,-1.694100,52.536598,132,102,90,chair,2
9.099400,-1.711600,52.542198,119,74,58,chair,2
9.099400,-1.719300,52.542400,130,77,63,chair,2
9.072200,-1.737800,52.536999,116,74,59,chair,2
9.069000,-1.746000,52.540298,92,53,55,chair,2
9.079000,-1.765800,52.536598,129,74,64,chair,2
9.081300,-1.779500,52.539299,113,63,54,chair,2
9.087500,-1.796700,52.533798,134,86,70,chair,2
9.086900,-1.805700,52.539200,95,57,60,chair,2
9.093800,-1.821600,52.538700,124,72,70,chair,2
9.098400,-1.833100,52.533298,142,89,76,chair,2
9.101400,-1.844100,52.533199,144,89,82,chair,2
9.107400,-1.863500,52.535301,108,78,69,chair,2
9.108400,-1.876800,52.535301,97,60,70,chair,2
9.158700,-1.890900,52.548500,140,106,75,chair,2
9.158300,-1.901400,52.547001,129,86,57,chair,2
9.160400,-1.920800,52.543098,166,133,98,chair,2
9.161700,-1.938600,52.540100,164,131,95,chair,2
9.160100,-1.943200,52.537998,135,91,57,chair,2
9.161600,-1.954700,52.535599,170,136,101,chair,2
9.127400,-1.978300,52.536598,166,133,104,chair,2
9.124900,-1.985800,52.535000,126,77,59,chair,2
9.077200,-1.707000,52.516499,93,59,64,chair,2
9.087700,-1.720100,52.519402,114,63,49,chair,2
9.040900,-1.721300,52.527599,123,63,56,chair,2
8.896300,-1.718300,52.512501,142,85,71,chair,2
8.818400,-1.725400,52.507801,115,66,71,chair,2
8.760000,-1.735600,52.502201,168,128,102,chair,2
8.445000,-1.726100,52.494400,116,88,82,chair,2
8.110000,-1.715500,52.475201,136,113,99,chair,2
9.095600,-1.824600,52.530899,145,100,84,chair,2
9.098900,-1.838400,52.528198,122,73,71,chair,2
9.102100,-1.846900,52.530701,154,100,95,chair,2
7.726200,-1.783400,52.457001,83,37,28,chair,2
9.108800,-1.876900,52.530300,114,87,85,chair,2
9.111600,-1.895600,52.530201,122,90,68,chair,2
9.111200,-1.898200,52.527699,153,114,90,chair,2
9.116900,-1.925100,52.527401,183,134,105,chair,2
9.125100,-1.936400,52.530300,77,65,65,chair,2
9.123900,-1.951700,52.532501,213,187,157,chair,2
9.161200,-1.960100,52.533901,148,117,82,chair,2
9.162300,-1.976500,52.530701,135,102,74,chair,2
9.162400,-1.982600,52.526699,153,126,92,chair,2
7.903100,-1.469500,52.453999,55,43,52,chair,2
7.705200,-1.461900,52.426701,83,69,66,chair,2
7.718200,-1.491200,52.429699,99,79,74,chair,2
9.069400,-1.694600,52.511700,124,93,74,chair,2
9.076400,-1.706800,52.511398,95,60,67,chair,2
9.082400,-1.720600,52.512402,130,74,52,chair,2
9.050800,-1.721600,52.504200,66,31,35,chair,2
8.904400,-1.719700,52.493698,148,92,76,chair,2
8.835400,-1.727300,52.490898,120,74,71,chair,2
8.755900,-1.736100,52.495399,180,127,101,chair,2
8.447700,-1.726700,52.474602,116,83,72,chair,2
8.100000,-1.718500,52.461399,194,127,109,chair,2
7.835000,-1.710900,52.432800,143,124,113,chair,2
7.725400,-1.781200,52.444099,77,42,45,chair,2
7.710100,-1.832900,52.447701,82,44,51,chair,2
7.702900,-1.853900,52.447899,95,56,60,chair,2
7.693100,-1.890200,52.447399,104,63,60,chair,2
7.631200,-1.903600,52.439602,169,112,91,chair,2
9.013200,-1.963900,52.501400,156,87,61,chair,2
9.065400,-1.971800,52.513500,154,86,62,chair,2
8.947700,-1.986100,52.510601,166,106,70,chair,2
7.679600,-1.366100,52.401402,111,100,89,chair,2
7.689400,-1.389800,52.401402,98,79,65,chair,2
7.697200,-1.416300,52.400200,86,66,53,chair,2
7.897400,-1.465800,52.432899,137,124,119,chair,2
7.888000,-1.472700,52.416801,195,144,124,chair,2
7.731300,-1.471700,52.404999,126,115,118,chair,2
9.063200,-1.693300,52.494202,142,109,92,chair,2
9.071800,-1.705900,52.501400,99,61,65,chair,2
9.078700,-1.721300,52.493301,195,163,113,chair,2
9.050600,-1.734400,52.498798,86,51,44,chair,2
9.059000,-1.748600,52.496899,104,61,55,chair,2
9.058500,-1.762000,52.496601,164,133,104,chair,2
9.062900,-1.770700,52.497002,128,95,82,chair,2
8.452200,-1.724600,52.452900,117,84,71,chair,2
9.070400,-1.808100,52.493900,129,75,56,chair,2
9.080000,-1.824500,52.490898,114,69,50,chair,2
9.082500,-1.838100,52.490799,122,69,56,chair,2
9.085200,-1.851800,52.490700,117,70,56,chair,2
9.085700,-1.859500,52.489399,143,93,66,chair,2
7.739500,-1.803000,52.416599,175,160,154,chair,2
7.736000,-1.828700,52.411098,85,59,62,chair,2
7.734600,-1.845200,52.414001,95,65,70,chair,2
7.720700,-1.864200,52.415901,215,163,141,chair,2
7.644800,-1.895700,52.415401,169,123,101,chair,2
9.093700,-1.952300,52.490799,154,82,60,chair,2
7.713800,-1.927100,52.403400,190,170,155,chair,2
9.047700,-1.979700,52.500500,157,81,54,chair,2
8.970600,-1.981100,52.489498,159,100,65,chair,2
7.919000,-1.302300,52.401199,89,79,81,chair,2
7.794900,-1.298100,52.397099,192,147,127,chair,2
7.660300,-1.317900,52.391899,93,69,69,chair,2
7.668500,-1.340600,52.393799,93,71,70,chair,2
7.680600,-1.369200,52.396400,91,74,69,chair,2
7.688400,-1.391800,52.396999,76,55,53,chair,2
7.696100,-1.417100,52.397900,85,63,57,chair,2
7.896700,-1.467900,52.408699,91,68,84,chair,2
9.012400,-1.646800,52.470200,73,43,51,chair,2
7.757600,-1.477500,52.389599,202,153,131,chair,2
9.007600,-1.678300,52.475300,60,35,46,chair,2
9.066100,-1.704700,52.486198,93,58,65,chair,2
9.073800,-1.721000,52.483101,136,71,19,chair,2
9.056700,-1.723500,52.486301,130,82,76,chair,2
9.059900,-1.749000,52.483601,112,59,55,chair,2
9.063500,-1.765600,52.482498,123,69,56,chair,2
9.069900,-1.775800,52.485600,157,90,69,chair,2
9.072800,-1.788500,52.484798,133,79,63,chair,2
9.073700,-1.805700,52.479900,118,68,49,chair,2
9.079200,-1.822000,52.478100,155,120,77,chair,2
9.083800,-1.838200,52.476398,138,88,48,chair,2
9.086500,-1.849000,52.475800,138,88,61,chair,2
9.089000,-1.863000,52.487999,95,62,62,chair,2
9.085300,-1.877900,52.475399,113,72,70,chair,2
9.095800,-1.886100,52.478600,198,162,132,chair,2
9.099500,-1.901500,52.477600,100,52,41,chair,2
7.645500,-1.878100,52.377399,180,123,97,chair,2
7.659500,-1.883400,52.381302,175,119,93,chair,2
9.085500,-1.943200,52.475601,152,82,57,chair,2
9.018300,-1.961200,52.479000,159,94,66,chair,2
9.044600,-1.979100,52.482498,152,85,65,chair,2
7.704100,-1.977500,52.397301,234,220,196,chair,2
9.039800,-1.497200,52.453701,102,65,59,chair,2
8.880600,-1.471900,52.455898,86,56,60,chair,2
8.024600,-1.301400,52.389099,130,86,76,chair,2
9.049200,-1.537300,52.456501,98,67,67,chair,2
9.049200,-1.556600,52.456600,106,72,68,chair,2
9.036400,-1.559800,52.459099,99,52,53,chair,2
9.030400,-1.577500,52.454102,96,60,59,chair,2
9.022300,-1.596000,52.457500,103,67,63,chair,2
9.016100,-1.608500,52.460602,99,66,64,chair,2
9.016200,-1.613400,52.460999,98,66,66,chair,2
9.013100,-1.634900,52.464901,73,50,55,chair,2
9.016300,-1.645000,52.464802,76,46,51,chair,2
9.013900,-1.660700,52.462200,101,64,61,chair,2
9.015500,-1.682800,52.462200,73,47,50,chair,2
9.057800,-1.703000,52.468800,94,57,62,chair,2
9.070800,-1.721000,52.472301,198,150,115,chair,2
9.046400,-1.721100,52.460999,159,93,71,chair,2
9.028800,-1.739100,52.458801,103,48,42,chair,2
8.861700,-1.730600,52.443100,124,64,60,chair,2
8.751200,-1.736800,52.444599,66,43,44,chair,2
8.453700,-1.728700,52.415901,119,83,75,chair,2
8.087300,-1.711100,52.404800,53,41,51,chair,2
7.923600,-1.716300,52.374100,110,73,71,chair,2
7.784500,-1.741900,52.382401,93,69,82,chair,2
9.087200,-1.853200,52.474499,133,82,36,chair,2
9.089000,-1.867900,52.473499,111,62,27,chair,2
9.093100,-1.879800,52.474899,167,137,100,chair,2
9.096000,-1.894700,52.475300,185,143,99,chair,2
9.097700,-1.910200,52.474300,115,66,53,chair,2
9.100700,-1.921500,52.474400,124,79,57,chair,2
9.104200,-1.938100,52.472698,119,75,58,chair,2
9.109800,-1.953000,52.471600,125,79,47,chair,2
9.111600,-1.961000,52.471001,128,84,57,chair,2
9.115500,-1.978600,52.471401,128,85,57,chair,2
9.119100,-1.991200,52.470299,127,81,59,chair,2
8.691300,-1.299800,52.424198,121,102,91,chair,2
9.056600,-1.422600,52.438801,106,70,54,chair,2
9.062200,-1.440600,52.440498,105,67,54,chair,2
9.064300,-1.446600,52.440498,108,59,48,chair,2
9.062400,-1.465600,52.441700,109,68,55,chair,2
9.060700,-1.481400,52.443199,108,56,45,chair,2
9.058100,-1.500000,52.443501,113,72,58,chair,2
9.053600,-1.504300,52.447300,74,51,62,chair,2
9.050800,-1.521700,52.452599,89,66,62,chair,2
9.046600,-1.531600,52.453899,94,67,64,chair,2
9.047700,-1.546700,52.443100,102,60,55,chair,2
9.041700,-1.559800,52.452801,104,69,66,chair,2
9.010200,-1.579100,52.437801,114,76,69,chair,2
9.028600,-1.589700,52.441601,216,183,155,chair,2
9.021200,-1.613000,52.448601,184,144,106,chair,2
9.019000,-1.615400,52.447399,184,146,103,chair,2
9.015200,-1.642400,52.447601,201,168,135,chair,2
9.016300,-1.646700,52.449001,197,166,122,chair,2
9.015700,-1.658600,52.451199,231,193,161,chair,2
9.051000,-1.701500,52.456200,97,65,59,chair,2
9.062600,-1.721600,52.455101,125,64,25,chair,2
9.051700,-1.722100,52.447201,145,83,70,chair,2
9.039500,-1.742400,52.449100,104,60,59,chair,2
9.046200,-1.764100,52.449501,109,61,59,chair,2
9.045300,-1.774000,52.445000,122,73,66,chair,2
9.049900,-1.786100,52.444500,125,77,66,chair,2
9.047700,-1.795600,52.443100,123,72,61,chair,2
7.946100,-1.717800,52.356201,112,66,68,chair,2
9.055500,-1.826000,52.457401,115,69,76,chair,2
9.061200,-1.843500,52.451698,119,69,70,chair,2
9.067000,-1.865800,52.446800,121,71,64,chair,2
7.769900,-1.814100,52.359901,86,51,50,chair,2
9.067900,-1.894600,52.452099,84,58,56,chair,2
7.768100,-1.838100,52.360298,104,56,51,chair,2
7.761500,-1.873600,52.360298,107,55,53,chair,2
9.083800,-1.930200,52.447300,155,136,116,chair,2
9.078900,-1.947500,52.449600,148,83,58,chair,2
9.081100,-1.958300,52.458302,150,82,62,chair,2
9.050100,-1.966500,52.445801,143,85,63,chair,2
9.007200,-1.993700,52.447102,145,90,72,chair,2
9.079900,-1.395900,52.425201,106,57,45,chair,2
9.077900,-1.406400,52.427799,104,53,52,chair,2
9.076800,-1.419300,52.426800,109,56,45,chair,2
9.075700,-1.432300,52.427399,109,70,55,chair,2
9.071800,-1.445700,52.431499,111,70,58,chair,2
9.065700,-1.472900,52.434200,110,61,45,chair,2
9.062900,-1.482000,52.438000,105,57,45,chair,2
9.061400,-1.496600,52.426201,172,141,106,chair,2
9.055700,-1.512100,52.431599,158,131,86,chair,2
9.049300,-1.515000,52.432800,109,53,19,chair,2
9.045200,-1.536500,52.431198,210,175,144,chair,2
9.045500,-1.551200,52.428398,198,169,136,chair,2
9.044400,-1.562000,52.432999,193,158,126,chair,2
9.037600,-1.572200,52.437599,129,84,55,chair,2
9.027300,-1.587600,52.438801,101,42,21,chair,2
8.733200,-1.562500,52.399399,71,44,49,chair,2
8.731600,-1.579300,52.398399,63,40,46,chair,2
8.740800,-1.584800,52.404598,68,43,49,chair,2
8.733800,-1.611300,52.401699,89,46,55,chair,2
8.021500,-1.546500,52.336300,93,79,85,chair,2
9.036100,-1.695600,52.438599,135,100,79,chair,2
9.054200,-1.716100,52.439701,125,73,31,chair,2
9.054400,-1.721800,52.440701,131,74,58,chair,2
8.966900,-1.726900,52.425701,133,63,51,chair,2
8.981100,-1.751300,52.422901,187,123,95,chair,2
8.994100,-1.765600,52.424000,124,76,68,chair,2
8.461900,-1.727300,52.381001,104,82,74,chair,2
9.053000,-1.807000,52.441299,121,74,59,chair,2
9.056600,-1.818900,52.440899,123,78,62,chair,2
9.059900,-1.830600,52.438599,125,75,64,chair,2
9.065400,-1.847500,52.437000,130,81,59,chair,2
9.067700,-1.863800,52.434601,126,86,67,chair,2
9.069400,-1.878200,52.433399,115,64,56,chair,2
9.072200,-1.895100,52.433899,111,61,61,chair,2
9.073900,-1.905800,52.432800,110,65,56,chair,2
9.069800,-1.916800,52.431900,102,57,59,chair,2
9.072800,-1.937500,52.433201,101,55,48,chair,2
9.074700,-1.948800,52.432701,99,50,51,chair,2
9.054800,-1.957200,52.440701,143,84,57,chair,2
7.704200,-1.962500,52.332100,147,98,75,chair,2
7.712600,-1.973100,52.334202,150,107,87,chair,2
9.093700,-1.323800,52.412800,93,67,57,chair,2
9.093700,-1.342000,52.412300,97,56,54,chair,2
9.088500,-1.357000,52.417599,99,46,50,chair,2
9.087800,-1.367900,52.417999,103,69,57,chair,2
9.083000,-1.380300,52.422699,106,53,52,chair,2
9.085300,-1.389300,52.417702,108,64,55,chair,2
9.081000,-1.415800,52.411598,124,96,77,chair,2
9.079100,-1.422700,52.410999,120,87,69,chair,2
9.075200,-1.443200,52.416302,136,112,82,chair,2
9.073100,-1.450100,52.415501,145,119,88,chair,2
9.068900,-1.470600,52.418598,157,135,104,chair,2
9.065800,-1.484100,52.422699,172,155,127,chair,2
9.063600,-1.492100,52.422100,192,168,148,chair,2
9.057300,-1.509800,52.424801,155,117,85,chair,2
9.041200,-1.514000,52.423698,103,58,55,chair,2
9.037100,-1.541200,52.422100,99,59,52,chair,2
9.038000,-1.546300,52.422699,120,70,54,chair,2
9.035300,-1.559700,52.423901,124,71,53,chair,2
8.729200,-1.531800,52.390999,70,42,53,chair,2
8.737200,-1.547500,52.389099,84,43,54,chair,2
8.736700,-1.562700,52.395302,75,43,52,chair,2
8.735700,-1.571200,52.393799,71,44,54,chair,2
8.736200,-1.592500,52.385700,110,80,70,chair,2
8.735200,-1.612400,52.387699,122,90,75,chair,2
8.739400,-1.628900,52.392601,129,101,91,chair,2
8.743100,-1.645500,52.385502,125,99,80,chair,2
8.750800,-1.662800,52.394699,137,108,91,chair,2
9.042100,-1.714500,52.418800,127,74,40,chair,2
9.040300,-1.720400,52.419800,121,73,60,chair,2
8.990600,-1.743200,52.420898,102,60,58,chair,2
9.001700,-1.758400,52.411301,89,45,43,chair,2
9.003300,-1.769600,52.411301,88,47,49,chair,2
9.000600,-1.782500,52.416500,93,52,45,chair,2
8.053900,-1.709600,52.340000,62,40,48,chair,2
9.003400,-1.812800,52.412701,117,64,67,chair,2
9.013600,-1.829900,52.411201,122,69,66,chair,2
9.012800,-1.838500,52.411201,95,48,48,chair,2
9.004800,-1.852100,52.416000,197,127,95,chair,2
9.077100,-1.921500,52.430302,114,64,58,chair,2
9.080700,-1.935100,52.429401,116,63,58,chair,2
9.083400,-1.952100,52.428501,113,62,54,chair,2
9.086500,-1.965300,52.425701,106,56,46,chair,2
9.088600,-1.971300,52.426899,110,57,49,chair,2
9.093400,-1.994500,52.423100,110,54,47,chair,2
9.097600,-1.331700,52.398201,165,139,113,chair,2
9.093100,-1.352000,52.399799,163,141,103,chair,2
9.090000,-1.368700,52.403099,156,127,100,chair,2
9.087200,-1.379400,52.403900,142,115,94,chair,2
9.084100,-1.398900,52.407299,126,98,77,chair,2
9.080800,-1.415300,52.410301,125,98,83,chair,2
9.079700,-1.417600,52.409599,122,91,76,chair,2
9.075000,-1.435900,52.410301,137,101,84,chair,2
9.070100,-1.446100,52.409599,119,61,42,chair,2
9.062400,-1.465100,52.409500,122,72,51,chair,2
9.058500,-1.471700,52.409302,129,76,57,chair,2
9.043400,-1.491600,52.408798,118,74,60,chair,2
8.927900,-1.475600,52.397800,98,56,57,chair,2
8.898800,-1.483400,52.394001,75,46,43,chair,2
8.789200,-1.478500,52.382500,83,50,55,chair,2
8.731200,-1.497000,52.367100,93,65,65,chair,2
8.732700,-1.507200,52.372299,93,68,57,chair,2
8.728100,-1.531100,52.372101,87,63,59,chair,2
8.731700,-1.548700,52.367298,85,52,50,chair,2
8.740100,-1.565600,52.378101,102,85,74,chair,2
8.737400,-1.575800,52.380699,122,103,83,chair,2
8.733900,-1.584100,52.380299,100,67,56,chair,2
8.033700,-1.506700,52.296799,128,95,80,chair,2
8.033600,-1.533300,52.312901,80,58,71,chair,2
8.035100,-1.546900,52.312901,102,73,86,chair,2
8.737800,-1.658500,52.383301,80,56,49,chair,2
9.023600,-1.708400,52.408901,119,69,57,chair,2
9.032300,-1.722200,52.411598,133,80,59,chair,2
8.989200,-1.740200,52.400501,102,52,54,chair,2
9.001600,-1.758400,52.408699,93,53,46,chair,2
9.001900,-1.770100,52.395599,124,59,51,chair,2
9.005400,-1.785400,52.400101,124,64,56,chair,2
9.006300,-1.802300,52.395302,117,57,52,chair,2
9.016900,-1.813400,52.407600,116,68,55,chair,2
9.021500,-1.829800,52.404598,121,71,52,chair,2
9.018400,-1.843000,52.410999,131,76,65,chair,2
9.025000,-1.859600,52.402500,106,80,73,chair,2
9.029100,-1.875800,52.400799,109,81,73,chair,2
9.031000,-1.887200,52.399300,112,85,79,chair,2
9.028800,-1.894100,52.398998,100,78,84,chair,2
9.035100,-1.926500,52.409000,107,83,82,chair,2
9.083400,-1.347800,52.393501,126,68,59,chair,2
8.880500,-1.300500,52.371899,103,80,82,chair,2
8.819000,-1.300200,52.353901,97,76,69,chair,2
8.756400,-1.299200,52.346298,85,66,73,chair,2
8.687400,-1.311300,52.355000,104,73,65,chair,2
8.700800,-1.332700,52.344501,75,53,59,chair,2
8.702600,-1.351200,52.343300,76,52,64,chair,2
8.708300,-1.373200,52.347000,89,64,71,chair,2
8.710800,-1.386400,52.348000,87,65,68,chair,2
8.713100,-1.407100,52.348801,89,66,63,chair,2
8.717200,-1.421000,52.352100,88,71,66,chair,2
8.720500,-1.440000,52.354500,104,79,71,chair,2
8.770000,-1.466400,52.364899,80,51,55,chair,2
8.770800,-1.476400,52.366901,87,57,61,chair,2
8.725100,-1.496400,52.360401,72,43,43,chair,2
8.730400,-1.503000,52.363098,94,64,61,chair,2
8.719700,-1.514600,52.362301,91,56,49,chair,2
8.056700,-1.431400,52.288601,119,96,75,chair,2
8.723000,-1.555000,52.362202,106,69,60,chair,2
8.046800,-1.470600,52.285198,86,60,73,chair,2
8.046700,-1.476200,52.287601,133,103,97,chair,2
9.009400,-1.711000,52.394402,116,65,58,chair,2
9.013000,-1.721800,52.394600,124,69,54,chair,2
8.869100,-1.721300,52.380299,126,84,62,chair,2
8.993400,-1.759000,52.392899,126,76,59,chair,2
8.999000,-1.772400,52.394199,112,55,52,chair,2
9.003500,-1.782800,52.394299,126,61,47,chair,2
9.004200,-1.802500,52.393101,118,61,55,chair,2
9.008000,-1.816200,52.389099,117,59,65,chair,2
9.016900,-1.831200,52.388199,140,77,57,chair,2
9.021100,-1.845800,52.386299,122,61,57,chair,2
9.024000,-1.863400,52.382999,111,70,61,chair,2
9.011900,-1.872000,52.381500,129,86,73,chair,2
9.031700,-1.892500,52.395599,95,48,56,chair,2
9.032800,-1.907800,52.396500,99,76,77,chair,2
9.034500,-1.917900,52.391998,121,80,65,chair,2
9.033600,-1.924600,52.395500,101,47,48,chair,2
9.036700,-1.942200,52.393101,105,75,76,chair,2
8.780700,-1.763500,52.355598,92,50,46,chair,2
8.785000,-1.777100,52.356499,84,43,45,chair,2
8.786500,-1.801300,52.353298,94,47,48,chair,2
8.785700,-1.803300,52.352001,96,50,46,chair,2
8.795500,-1.834500,52.357899,110,66,57,chair,2
9.017400,-1.856800,52.381302,120,65,57,chair,2
9.023900,-1.867100,52.382500,114,65,53,chair,2
9.025200,-1.892100,52.379799,115,61,50,chair,2
9.031600,-1.905700,52.380699,111,55,51,chair,2
9.033200,-1.912800,52.379700,108,53,48,chair,2
9.038300,-1.935000,52.378601,101,48,49,chair,2
9.044100,-1.947700,52.381100,97,50,50,chair,2
9.043000,-1.965600,52.375301,115,60,48,chair,2
9.045700,-1.970900,52.375099,111,57,52,chair,2
9.050700,-1.993900,52.373001,107,56,49,chair,2
8.782100,-1.817900,52.338600,117,66,57,chair,2
8.784300,-1.832400,52.339001,119,88,77,chair,2
8.794100,-1.898500,52.341900,137,102,79,chair,2
9.017500,-1.935200,52.367500,117,63,58,chair,2
9.022900,-1.948900,52.367699,118,64,44,chair,2
9.019900,-1.954800,52.367199,165,96,57,chair,2
8.965600,-1.965300,52.361198,203,115,70,chair,2
8.860300,-1.979600,52.338902,95,63,54,chair,2
7.751100,-1.376300,51.005901,87,49,58,chair,3
7.785700,-1.392900,51.020100,53,29,34,chair,3
7.791700,-1.414600,51.025398,92,54,55,chair,3
7.793200,-1.441300,51.030102,77,42,40,chair,3
7.797400,-1.463200,51.030602,94,50,45,chair,3
7.792700,-1.499700,51.032101,100,58,50,chair,3
7.800300,-1.519800,51.035099,128,47,44,chair,3
7.784800,-1.536700,51.033401,119,58,54,chair,3
7.785100,-1.550200,51.032902,90,45,51,chair,3
7.795700,-1.575700,51.036999,119,46,50,chair,3
7.774000,-1.591200,51.027599,116,40,38,chair,3
7.832400,-1.353800,51.011002,75,47,50,chair,3
7.835500,-1.382600,51.016399,105,54,49,chair,3
7.834100,-1.414600,51.022400,97,56,42,chair,3
7.832600,-1.437200,51.022099,125,70,47,chair,3
7.843800,-1.444500,51.023201,138,48,38,chair,3
7.831400,-1.480400,51.025200,71,43,46,chair,3
7.843000,-1.492400,51.026402,129,51,47,chair,3
7.839500,-1.513300,51.028000,135,46,44,chair,3
7.827500,-1.533500,51.029301,127,44,37,chair,3
7.834400,-1.562600,51.028702,121,44,43,chair,3
7.828600,-1.582600,51.025902,95,37,45,chair,3
7.820200,-1.600300,51.025101,152,72,54,chair,3
7.741000,-1.632100,51.014198,47,57,57,chair,3
7.859200,-1.324400,50.997002,85,39,39,chair,3
7.858200,-1.350700,50.999199,94,59,59,chair,3
7.862200,-1.361900,51.002499,57,37,40,chair,3
7.875700,-1.391100,51.007500,125,49,42,chair,3
7.876500,-1.413900,51.008598,127,41,47,chair,3
7.873400,-1.440100,51.011299,144,68,46,chair,3
7.873100,-1.460600,51.011398,148,68,49,chair,3
7.867800,-1.488400,51.014801,138,41,23,chair,3
7.872500,-1.506800,51.016201,161,87,68,chair,3
7.868600,-1.517400,51.015999,145,56,51,chair,3
7.867200,-1.540800,51.012901,125,40,36,chair,3
7.868600,-1.579100,51.016300,133,51,44,chair,3
7.867800,-1.579500,51.015800,128,50,45,chair,3
7.850500,-1.604300,51.009399,145,55,53,chair,3
7.722200,-1.625100,50.973900,58,54,47,chair,3
7.720800,-1.633400,50.976601,58,56,50,chair,3
7.720300,-1.672700,50.971600,50,53,48,chair,3
7.890300,-1.334500,50.989799,112,50,52,chair,3
7.901900,-1.361100,50.990799,123,56,47,chair,3
7.892900,-1.380700,50.998100,114,78,61,chair,3
7.904000,-1.393300,50.993099,143,70,53,chair,3
7.901600,-1.419700,50.996101,148,57,46,chair,3
