x,y,z,r,g,b,class,instance_id
11.077000,-2.979800,50.828899,80,87,86,floor,1
11.085600,-2.969800,50.830700,64,76,82,floor,1
11.088800,-2.974900,50.838699,51,52,81,floor,1
11.097700,-2.974800,50.843201,52,56,84,floor,1
11.101500,-2.971200,50.834702,52,49,80,floor,1
11.109000,-2.978600,50.838100,46,49,74,floor,1
11.117600,-2.975100,50.844501,54,59,94,floor,1
11.122800,-2.978300,50.837502,67,81,85,floor,1
11.131000,-2.971800,50.851002,66,63,98,floor,1
11.138600,-2.971700,50.853100,45,59,64,floor,1
11.141100,-2.983600,50.831001,38,38,66,floor,1
11.150700,-2.979600,50.839500,83,90,92,floor,1
11.152500,-2.983000,50.833900,42,40,72,floor,1
11.180000,-2.975600,50.852901,58,53,87,floor,1
11.185800,-2.990500,50.831902,138,140,140,floor,1
11.191000,-2.999300,50.832199,128,132,134,floor,1
11.197100,-2.999400,50.833500,132,136,133,floor,1
11.205600,-2.990700,50.834400,153,157,150,floor,1
11.209100,-2.990900,50.833599,155,159,152,floor,1
11.217800,-2.991700,50.835400,160,161,145,floor,1
11.222000,-2.991000,50.836201,159,162,149,floor,1
11.228900,-2.990600,50.837101,154,163,149,floor,1
11.233100,-3.004900,50.837601,147,157,146,floor,1
11.240500,-2.994300,50.839199,143,148,142,floor,1
11.245700,-2.995900,50.838699,159,161,145,floor,1
11.251400,-3.001300,50.840801,155,159,147,floor,1
11.257900,-2.991400,50.841702,157,165,148,floor,1
11.267600,-2.992500,50.841801,158,160,145,floor,1
11.275700,-2.992200,50.842800,159,161,145,floor,1
11.280900,-2.998400,50.845501,156,159,148,floor,1
11.282200,-2.993100,50.844299,155,161,151,floor,1
11.289500,-2.994300,50.844898,157,159,141,floor,1
11.297600,-2.991400,50.846001,157,159,141,floor,1
11.303500,-2.989400,50.848000,148,154,140,floor,1
11.307400,-2.992100,50.848202,156,158,149,floor,1
11.313900,-2.995600,50.848801,154,158,145,floor,1
11.325800,-2.986700,50.862598,163,154,144,floor,1
11.330700,-2.989200,50.850800,153,160,146,floor,1
11.340200,-2.995900,50.852501,153,158,148,floor,1
11.350300,-2.989400,50.853802,154,158,148,floor,1
11.356700,-2.999500,50.854698,152,154,143,floor,1
11.368400,-2.990000,50.856998,153,162,148,floor,1
11.371700,-2.984600,50.857899,149,147,144,floor,1
11.377400,-2.986900,50.858299,153,162,148,floor,1
11.382500,-2.983600,50.858501,153,162,148,floor,1
11.399400,-2.980100,50.861801,154,157,145,floor,1
11.400900,-2.980900,50.861000,153,162,148,floor,1
11.412800,-2.987000,50.862598,151,154,141,floor,1
11.419100,-2.987100,50.863998,151,153,141,floor,1
11.952700,-2.692600,50.961201,105,92,98,floor,1
11.957900,-2.692500,50.961899,109,95,98,floor,1
11.965800,-2.685400,50.963600,107,98,103,floor,1
11.972900,-2.685200,50.963001,108,97,105,floor,1
11.983600,-2.684100,50.954399,109,108,108,floor,1
11.984700,-2.675100,50.943600,127,127,127,floor,1
11.986500,-2.671700,50.943901,129,129,129,floor,1
11.993100,-2.666900,50.944199,128,129,129,floor,1
12.000100,-2.663400,50.945400,130,131,128,floor,1
12.000300,-2.660000,50.945599,131,134,129,floor,1
12.003800,-2.655400,50.945999,133,135,132,floor,1
12.006800,-2.650800,50.945999,133,135,133,floor,1
12.013800,-2.643900,50.947300,135,136,138,floor,1
12.013800,-2.642800,50.947201,135,136,138,floor,1
12.025800,-2.644900,50.949402,135,137,134,floor,1
12.023600,-2.630300,50.948399,143,144,143,floor,1
12.028000,-2.624600,50.950100,141,145,142,floor,1
12.032600,-2.623500,50.950401,142,146,144,floor,1
12.038200,-2.617900,50.951698,145,149,141,floor,1
12.040100,-2.612300,50.952400,142,151,142,floor,1
12.044500,-2.611200,50.952400,143,150,145,floor,1
12.044900,-2.603400,50.952900,146,153,147,floor,1
12.051200,-2.599000,50.953400,145,152,152,floor,1
12.054000,-2.596800,50.953201,145,152,152,floor,1
12.056200,-2.589000,50.954201,146,154,148,floor,1
12.059800,-2.582400,50.955002,146,156,149,floor,1
12.063300,-2.578000,50.955601,150,157,151,floor,1
12.067400,-2.573600,50.955502,149,156,146,floor,1
12.070700,-2.570400,50.955898,153,160,153,floor,1
12.073900,-2.567100,50.956299,156,162,154,floor,1
12.080100,-2.563900,50.957001,158,163,159,floor,1
12.083700,-2.559600,50.957901,157,166,159,floor,1
12.085400,-2.549800,50.958401,160,170,159,floor,1
12.088300,-2.548800,50.958401,164,170,163,floor,1
12.093600,-2.541300,50.959702,163,173,162,floor,1
12.091900,-2.537900,50.959301,165,174,166,floor,1
12.095100,-2.531400,50.959702,171,180,172,floor,1
12.103000,-2.526200,50.960800,178,190,178,floor,1
12.102900,-2.520800,50.960701,183,194,181,floor,1
12.110600,-2.518900,50.961498,184,197,181,floor,1
12.110500,-2.511200,50.961300,187,198,184,floor,1
12.112400,-2.507000,50.962101,187,198,180,floor,1
12.112300,-2.503700,50.962002,185,197,179,floor,1
12.119900,-2.498600,50.962700,184,197,176,floor,1
12.122700,-2.491100,50.962700,187,197,180,floor,1
12.123100,-2.486800,50.963100,184,198,181,floor,1
12.129000,-2.482800,50.963699,185,198,179,floor,1
12.130300,-2.474100,50.963501,186,199,179,floor,1
12.130300,-2.473000,50.963600,187,199,180,floor,1
12.135200,-2.465700,50.964401,183,200,181,floor,1
12.139800,-2.460600,50.965000,185,198,183,floor,1
12.141500,-2.454200,50.965401,184,199,182,floor,1
12.147600,-2.452500,50.966099,185,200,182,floor,1
12.149400,-2.445000,50.966499,186,199,182,floor,1
12.150500,-2.439700,50.966202,185,200,179,floor,1
12.150500,-2.435300,50.966202,183,200,181,floor,1
12.152200,-2.431100,50.966702,184,201,180,floor,1
12.156500,-2.426000,50.966801,184,201,184,floor,1
12.165000,-2.423400,50.967400,185,199,185,floor,1
12.166800,-2.413900,50.967999,187,202,185,floor,1
12.166100,-2.409600,50.968700,186,203,182,floor,1
12.167300,-2.406400,50.968601,187,203,186,floor,1
12.168100,-2.397800,50.967899,187,204,186,floor,1
12.175100,-2.392100,50.970001,189,204,186,floor,1
12.171900,-2.388500,50.969101,187,205,187,floor,1
12.176000,-2.381300,50.969299,189,206,185,floor,1
12.176200,-2.379100,50.969601,189,206,188,floor,1
12.180400,-2.373000,50.969700,190,204,186,floor,1
12.186600,-2.366200,50.970901,190,205,186,floor,1
12.185100,-2.362800,50.970699,189,208,185,floor,1
12.187700,-2.356500,50.970600,189,208,186,floor,1
10.721700,-2.221200,51.453701,203,203,172,floor,1
10.340100,-2.372800,50.718899,182,149,110,floor,1
10.357700,-2.393000,50.717499,185,150,114,floor,1
10.358300,-2.397900,50.717499,186,151,112,floor,1
10.360000,-2.404700,50.717201,184,150,113,floor,1
10.360500,-2.412600,50.717201,183,149,115,floor,1
10.360100,-2.419700,50.717300,184,151,119,floor,1
10.369100,-2.419500,50.716999,183,151,116,floor,1
10.369300,-2.429500,50.716999,182,150,114,floor,1
10.378300,-2.437500,50.717899,184,157,118,floor,1
10.377900,-2.444600,50.717899,190,156,124,floor,1
10.381900,-2.453200,50.718399,190,161,126,floor,1
10.382400,-2.462200,50.718300,190,161,124,floor,1
10.382100,-2.469200,50.718399,192,160,124,floor,1
10.398500,-2.475800,50.720299,192,161,127,floor,1
10.390900,-2.482500,50.719299,190,163,128,floor,1
10.402100,-2.485600,50.720901,192,161,133,floor,1
10.406600,-2.495400,50.721298,190,159,125,floor,1
10.411000,-2.500100,50.721802,188,157,128,floor,1
10.414000,-2.505000,50.722500,185,156,127,floor,1
10.414000,-2.509000,50.722500,185,152,133,floor,1
10.422400,-2.516600,50.723499,184,153,120,floor,1
10.422600,-2.521700,50.723499,181,156,118,floor,1
10.425500,-2.527700,50.724098,182,152,128,floor,1
10.430800,-2.533500,50.724499,179,153,125,floor,1
10.422900,-2.547200,50.723499,175,150,127,floor,1
10.434600,-2.546700,50.725101,178,151,126,floor,1
10.438900,-2.551700,50.725601,176,151,126,floor,1
10.447200,-2.555400,50.726601,173,154,123,floor,1
10.447600,-2.556400,50.726601,172,154,121,floor,1
10.446800,-2.567800,50.726700,163,143,109,floor,1
10.451700,-2.570800,50.727200,162,142,111,floor,1
10.452200,-2.583200,50.727200,149,132,101,floor,1
10.463600,-2.579800,50.728901,157,139,112,floor,1
10.468300,-2.585900,50.729401,156,136,104,floor,1
10.472700,-2.593200,50.729900,157,135,104,floor,1
10.476300,-2.594200,50.730598,155,135,104,floor,1
10.477400,-2.605700,50.730499,148,130,102,floor,1
10.485500,-2.607700,50.731602,146,125,99,floor,1
10.489900,-2.614000,50.732201,148,129,102,floor,1
10.493600,-2.618300,50.732800,149,129,97,floor,1
10.494400,-2.627800,50.732800,148,125,96,floor,1
10.498900,-2.631000,50.733299,147,127,100,floor,1
10.503300,-2.633100,50.733898,147,127,100,floor,1
10.512500,-2.638500,50.735001,145,115,105,floor,1
10.517300,-2.645000,50.735600,142,119,92,floor,1
10.513900,-2.661100,50.734901,142,111,87,floor,1
10.525900,-2.658100,50.736801,142,112,98,floor,1
10.531300,-2.662500,50.737202,139,117,82,floor,1
10.535600,-2.665900,50.737900,140,114,87,floor,1
10.540800,-2.672500,50.738400,139,107,86,floor,1
10.541600,-2.681200,50.738400,128,95,80,floor,1
10.546400,-2.679200,50.738899,131,101,86,floor,1
10.557900,-2.683900,50.758499,119,79,74,floor,1
10.561000,-2.691600,50.759399,121,77,72,floor,1
10.569800,-2.692000,50.760700,121,77,73,floor,1
10.682000,-2.803300,50.757198,162,154,128,floor,1
10.693300,-2.804400,50.760201,155,145,128,floor,1
10.696400,-2.809000,50.760700,148,128,118,floor,1
10.705700,-2.809600,50.762199,156,145,130,floor,1
10.708900,-2.818900,50.763000,144,139,121,floor,1
10.711100,-2.818100,50.762199,164,155,132,floor,1
10.722000,-2.822200,50.764400,145,141,123,floor,1
10.727500,-2.825600,50.764301,155,146,132,floor,1
10.731700,-2.832100,50.766300,145,141,125,floor,1
10.734200,-2.830800,50.766998,155,148,133,floor,1
10.733800,-2.841800,50.765900,155,148,129,floor,1
10.746400,-2.836000,50.768200,156,150,130,floor,1
10.752200,-2.841300,50.768200,159,152,133,floor,1
10.758900,-2.843900,50.770100,160,153,133,floor,1
10.765200,-2.850900,50.769100,172,163,135,floor,1
10.771300,-2.849000,50.772202,161,154,138,floor,1
10.773600,-2.855300,50.772598,154,152,137,floor,1
10.780300,-2.854200,50.773201,162,155,141,floor,1
10.780300,-2.868400,50.772598,153,151,137,floor,1
10.786600,-2.871700,50.774300,154,152,138,floor,1
10.796700,-2.865300,50.774899,157,156,139,floor,1
10.801500,-2.872700,50.775799,159,158,139,floor,1
10.807900,-2.875200,50.777302,160,159,140,floor,1
10.815000,-2.872400,50.779202,153,146,128,floor,1
10.822500,-2.878500,50.778599,159,161,144,floor,1
10.826200,-2.880100,50.779800,164,161,143,floor,1
10.832500,-2.881900,50.780399,161,163,145,floor,1
10.835700,-2.885200,50.780602,161,164,145,floor,1
10.845700,-2.890000,50.783699,156,158,137,floor,1
10.848800,-2.888500,50.783501,164,168,147,floor,1
10.858300,-2.895900,50.785400,162,160,139,floor,1
10.859800,-2.895300,50.784500,172,175,152,floor,1
10.866000,-2.900500,50.785198,177,178,156,floor,1
10.870400,-2.901800,50.787399,169,168,144,floor,1
10.877600,-2.908300,50.786400,180,184,159,floor,1
10.881200,-2.911700,50.787701,179,178,155,floor,1
10.893100,-2.910400,50.788601,183,186,163,floor,1
10.899000,-2.915600,50.789501,187,189,166,floor,1
10.905200,-2.920800,50.790901,187,192,165,floor,1
10.914200,-2.915100,50.792301,190,193,168,floor,1
10.920200,-2.920300,50.792599,189,192,166,floor,1
10.928900,-2.922700,50.793900,183,188,157,floor,1
10.930800,-2.929800,50.794399,171,169,155,floor,1
10.942200,-2.921000,50.815899,163,169,149,floor,1
10.950500,-2.917500,50.823399,39,48,63,floor,1
10.955400,-2.923100,50.819401,68,66,97,floor,1
10.957100,-2.925900,50.816200,68,62,101,floor,1
10.966700,-2.928600,50.811401,160,169,156,floor,1
10.970000,-2.928200,50.813301,163,169,155,floor,1
10.975300,-2.933700,50.812000,174,183,164,floor,1
10.979700,-2.938100,50.814602,175,179,159,floor,1
10.990900,-2.935200,50.814499,163,167,151,floor,1
10.999300,-2.935000,50.817200,175,181,162,floor,1
11.004000,-2.939100,50.815601,159,171,148,floor,1
11.010700,-2.938000,50.820099,177,190,171,floor,1
11.011400,-2.943800,50.818901,175,184,163,floor,1
11.019800,-2.955000,50.819500,167,174,152,floor,1
11.027900,-2.943500,50.820301,159,172,152,floor,1
11.032400,-2.945200,50.821899,175,181,162,floor,1
11.039800,-2.950000,50.821800,171,180,157,floor,1
11.045700,-2.954500,50.822201,166,172,156,floor,1
11.051400,-2.952200,50.823799,177,185,165,floor,1
11.059800,-2.954600,50.824299,150,161,143,floor,1
11.066100,-2.950400,50.827301,174,183,161,floor,1
11.079000,-2.964600,50.824799,174,184,167,floor,1
11.089500,-2.965200,50.836102,110,117,119,floor,1
11.097000,-2.958500,50.829601,170,179,159,floor,1
11.102200,-2.965200,50.839401,111,115,105,floor,1
11.108900,-2.964000,50.831902,26,40,49,floor,1
11.113700,-2.959200,50.833000,174,180,153,floor,1
11.125200,-2.968800,50.841202,42,51,66,floor,1
11.131900,-2.965700,50.841301,86,97,97,floor,1
11.139000,-2.965900,50.840199,99,103,91,floor,1
11.145700,-2.964600,50.837399,160,170,160,floor,1
11.151300,-2.965900,50.844700,89,100,99,floor,1
11.186700,-2.976500,50.839001,58,61,80,floor,1
11.192100,-2.987700,50.830399,116,125,141,floor,1
11.198900,-2.974100,50.833302,126,128,131,floor,1
11.205700,-2.987500,50.834202,151,155,149,floor,1
11.211900,-2.977600,50.834801,155,158,152,floor,1
11.217400,-2.978700,50.834202,162,165,146,floor,1
11.222400,-2.976400,50.836399,138,144,141,floor,1
11.238900,-2.980600,50.837399,158,166,152,floor,1
11.243000,-2.980800,50.838299,158,166,152,floor,1
11.251100,-2.977500,50.838902,163,166,144,floor,1
11.259200,-2.977200,50.840500,162,166,144,floor,1
11.268000,-2.978300,50.842999,160,168,150,floor,1
11.275800,-2.976600,50.843498,161,163,145,floor,1
11.281200,-2.976400,50.844101,163,164,150,floor,1
11.286400,-2.989200,50.843800,160,161,143,floor,1
11.294900,-2.978500,50.846199,161,161,146,floor,1
11.300300,-2.975700,50.846401,160,164,147,floor,1
11.304100,-2.975500,50.848099,158,164,153,floor,1
11.319400,-2.977200,50.849602,159,164,154,floor,1
11.323800,-2.975700,50.850601,158,163,152,floor,1
11.327000,-2.979100,50.851501,158,162,152,floor,1
11.333600,-2.979100,50.852501,156,161,145,floor,1
11.340100,-2.975900,50.853001,158,164,147,floor,1
11.350200,-2.972800,50.854301,158,164,147,floor,1
11.359400,-2.971900,50.855801,158,166,153,floor,1
11.366500,-2.979600,50.856899,155,159,148,floor,1
11.369800,-2.969700,50.856899,160,164,150,floor,1
11.377800,-2.979800,50.858101,152,164,148,floor,1
11.395500,-2.969900,50.860901,153,165,149,floor,1
11.389000,-2.806900,51.160999,159,134,122,floor,1
11.409200,-2.966900,50.862701,156,159,147,floor,1
11.414400,-2.963600,50.863098,154,165,149,floor,1
11.934800,-2.690800,50.958801,107,91,100,floor,1
11.940700,-2.686000,50.959900,104,95,98,floor,1
11.947100,-2.687000,50.960300,107,92,97,floor,1
11.954600,-2.686800,50.961601,108,95,97,floor,1
11.957100,-2.683600,50.947300,114,112,114,floor,1
11.965800,-2.683500,50.944801,115,117,114,floor,1
11.972400,-2.683400,50.945499,114,115,113,floor,1
11.973900,-2.674200,50.941898,126,128,124,floor,1
11.975900,-2.666100,50.942501,129,131,128,floor,1
11.981500,-2.661400,50.943401,131,132,130,floor,1
11.984900,-2.661300,50.943901,131,132,130,floor,1
11.988000,-2.653300,50.943802,133,135,134,floor,1
11.988700,-2.651000,50.944500,132,134,134,floor,1
11.994000,-2.644000,50.945202,135,137,133,floor,1
11.997400,-2.640600,50.945499,136,137,138,floor,1
12.002300,-2.634900,50.945999,142,144,142,floor,1
12.011000,-2.632600,50.947399,143,145,141,floor,1
12.010900,-2.626900,50.947399,142,148,142,floor,1
12.016200,-2.625800,50.948399,143,146,141,floor,1
12.017400,-2.620100,50.948002,143,148,145,floor,1
12.019400,-2.615600,50.948601,145,148,147,floor,1
12.022800,-2.610000,50.949100,142,152,147,floor,1
12.029900,-2.605500,50.950500,146,152,149,floor,1
12.032100,-2.603300,50.951401,145,150,147,floor,1
12.036500,-2.594300,50.951401,148,152,151,floor,1
12.036600,-2.592100,50.951500,147,152,150,floor,1
12.042300,-2.587700,50.953098,147,153,152,floor,1
12.047700,-2.579900,50.952599,149,155,152,floor,1
12.049700,-2.579900,50.953300,147,156,152,floor,1
12.051600,-2.572200,50.953800,149,158,153,floor,1
12.057900,-2.565600,50.954399,160,165,157,floor,1
12.063000,-2.569100,50.955200,155,160,151,floor,1
12.063100,-2.556900,50.955299,162,167,160,floor,1
12.065100,-2.553600,50.956001,163,168,163,floor,1
12.069400,-2.548200,50.956100,163,170,161,floor,1
12.073000,-2.541600,50.956902,166,173,162,floor,1
12.074600,-2.540600,50.957001,165,174,159,floor,1
12.079400,-2.531900,50.957802,171,183,165,floor,1
12.083900,-2.527600,50.958099,175,188,166,floor,1
12.085300,-2.526600,50.958000,176,189,167,floor,1
12.093800,-2.522600,50.959900,183,191,176,floor,1
12.093000,-2.514800,50.958900,184,198,182,floor,1
12.097000,-2.512800,50.960300,185,199,183,floor,1
12.100900,-2.498700,50.959801,186,196,177,floor,1
12.104500,-2.492300,50.960899,185,197,178,floor,1
12.104700,-2.491200,50.961102,186,197,179,floor,1
12.112000,-2.485000,50.961498,184,200,177,floor,1
12.115200,-2.480900,50.961899,183,197,180,floor,1
12.115500,-2.473200,50.962200,185,196,177,floor,1
12.117200,-2.471200,50.962700,185,197,179,floor,1
12.121500,-2.462700,50.962898,186,199,179,floor,1
12.124500,-2.457400,50.963100,187,199,182,floor,1
12.133500,-2.461200,50.963902,184,200,181,floor,1
12.132600,-2.448200,50.964500,187,200,181,floor,1
12.134000,-2.447100,50.964401,185,199,181,floor,1
12.138400,-2.438800,50.964901,185,199,180,floor,1
12.135300,-2.436300,50.964401,184,199,179,floor,1
12.139800,-2.429000,50.964802,186,201,182,floor,1
12.144600,-2.422900,50.965698,186,200,181,floor,1
12.146400,-2.419800,50.966202,186,201,180,floor,1
12.149400,-2.411400,50.966499,186,201,184,floor,1
12.149400,-2.408100,50.966400,187,201,184,floor,1
12.153500,-2.400800,50.966499,190,204,182,floor,1
12.156200,-2.396600,50.966301,187,203,184,floor,1
12.157900,-2.393600,50.966801,188,203,186,floor,1
12.161500,-2.388600,50.967899,188,202,186,floor,1
12.162300,-2.383100,50.967300,189,203,187,floor,1
12.164600,-2.374700,50.968399,187,203,186,floor,1
12.167400,-2.373900,50.968601,189,205,188,floor,1
12.167800,-2.367300,50.967400,190,204,186,floor,1
12.171400,-2.363400,50.968300,190,204,186,floor,1
12.176400,-2.357500,50.969799,189,204,188,floor,1
11.872100,-2.221700,51.575199,129,137,134,floor,1
10.729900,-2.221200,51.448101,187,188,157,floor,1
10.354200,-2.368500,50.717899,182,150,111,floor,1
10.368000,-2.383500,50.716999,183,151,114,floor,1
10.367800,-2.388600,50.717098,185,153,117,floor,1
10.373300,-2.407900,50.717400,187,155,124,floor,1
10.380600,-2.408000,50.718399,194,161,126,floor,1
10.377400,-2.416400,50.717899,187,156,121,floor,1
10.389500,-2.424000,50.719299,194,165,126,floor,1
10.389800,-2.430100,50.719299,195,165,124,floor,1
10.394300,-2.432600,50.719700,196,165,128,floor,1
10.393000,-2.440900,50.719898,196,162,129,floor,1
10.397600,-2.445400,50.720299,196,164,130,floor,1
10.401600,-2.448100,50.720798,193,165,130,floor,1
10.402400,-2.455100,50.720699,195,164,129,floor,1
10.405600,-2.461900,50.721298,189,165,129,floor,1
10.409300,-2.466600,50.721901,193,163,129,floor,1
10.414300,-2.473300,50.722301,195,161,135,floor,1
10.414900,-2.483500,50.722301,193,161,129,floor,1
10.418700,-2.487300,50.722801,190,161,126,floor,1
10.419300,-2.494400,50.722801,190,159,127,floor,1
10.418600,-2.498500,50.722801,189,159,125,floor,1
10.425700,-2.505100,50.723999,188,156,129,floor,1
10.434000,-2.511800,50.725101,186,157,123,floor,1
10.442100,-2.516400,50.726101,181,156,125,floor,1
10.442400,-2.523600,50.726101,181,153,130,floor,1
10.447500,-2.528500,50.726501,180,156,126,floor,1
10.451700,-2.535500,50.727100,181,154,126,floor,1
10.443900,-2.546300,50.726002,179,153,128,floor,1
10.455400,-2.549900,50.727798,177,153,133,floor,1
10.463000,-2.548500,50.728901,177,154,131,floor,1
10.460100,-2.562200,50.728199,168,149,118,floor,1
10.471700,-2.562800,50.730000,173,150,119,floor,1
10.472400,-2.568000,50.729900,168,145,117,floor,1
10.472600,-2.572200,50.729900,162,145,113,floor,1
10.477300,-2.576300,50.730400,160,139,115,floor,1
10.485900,-2.582400,50.731499,164,143,105,floor,1
10.485400,-2.590800,50.731602,157,142,112,floor,1
10.494100,-2.593900,50.732700,157,141,111,floor,1
10.497200,-2.594900,50.733398,155,141,110,floor,1
10.497600,-2.602300,50.733398,157,134,107,floor,1
10.497700,-2.609700,50.733398,150,132,101,floor,1
10.511900,-2.613900,50.735001,150,128,109,floor,1
10.507300,-2.623500,50.734402,148,125,102,floor,1
10.519700,-2.624600,50.736301,147,128,101,floor,1
10.520800,-2.628900,50.736198,148,126,95,floor,1
10.524700,-2.636500,50.736801,147,124,108,floor,1
10.525400,-2.643000,50.736801,144,124,95,floor,1
10.529600,-2.643000,50.737301,145,125,98,floor,1
10.539200,-2.645200,50.738499,149,125,99,floor,1
10.535100,-2.655000,50.737900,139,119,92,floor,1
10.539500,-2.662700,50.738499,143,114,92,floor,1
10.544200,-2.668200,50.739101,136,114,90,floor,1
10.556600,-2.667400,50.740898,137,113,87,floor,1
10.562500,-2.673000,50.741501,133,111,91,floor,1
10.563300,-2.677500,50.741402,133,106,90,floor,1
10.567400,-2.678700,50.742100,132,104,87,floor,1
10.587100,-2.685900,50.763401,123,79,72,floor,1
10.589100,-2.689300,50.763302,120,77,74,floor,1
10.589100,-2.697100,50.763302,119,76,69,floor,1
10.686300,-2.782800,50.757500,166,155,131,floor,1
10.693000,-2.789400,50.760101,153,122,110,floor,1
10.705700,-2.790400,50.762402,157,146,135,floor,1
10.709000,-2.795800,50.762402,157,147,132,floor,1
10.715200,-2.797700,50.762600,165,159,133,floor,1
10.715700,-2.802600,50.763901,144,139,125,floor,1
10.724900,-2.803700,50.765598,158,148,135,floor,1
10.724500,-2.810000,50.764301,166,160,129,floor,1
10.733200,-2.813100,50.765499,166,160,131,floor,1
10.740200,-2.819800,50.767200,157,149,133,floor,1
10.744600,-2.819100,50.767700,149,147,130,floor,1
10.745800,-2.825000,50.767200,169,161,134,floor,1
10.758700,-2.827500,50.769798,160,154,136,floor,1
10.758800,-2.830200,50.770100,160,154,135,floor,1
10.764700,-2.838300,50.770100,160,155,134,floor,1
10.767300,-2.838900,50.771301,154,151,138,floor,1
10.776800,-2.835300,50.772099,162,157,138,floor,1
10.780500,-2.848800,50.771900,154,153,137,floor,1
10.789200,-2.848600,50.773602,162,157,141,floor,1
10.792700,-2.848400,50.775398,161,157,142,floor,1
10.799900,-2.848900,50.775600,160,158,144,floor,1
10.808000,-2.850700,50.777699,164,160,143,floor,1
10.809700,-2.855500,50.777100,161,159,145,floor,1
10.817500,-2.858600,50.779400,162,162,143,floor,1
10.826100,-2.861100,50.779800,163,163,141,floor,1
10.823000,-2.869300,50.779202,162,161,142,floor,1
10.829400,-2.874500,50.780602,164,163,145,floor,1
10.841000,-2.868800,50.781101,166,166,147,floor,1
10.845700,-2.878700,50.782200,165,168,151,floor,1
10.850700,-2.876600,50.783401,167,169,148,floor,1
10.870800,-2.884500,50.786701,169,170,147,floor,1
10.876700,-2.884600,50.787498,172,172,151,floor,1
10.877700,-2.892000,50.786701,180,185,162,floor,1
10.886700,-2.891800,50.787601,183,184,163,floor,1
10.894600,-2.892200,50.788700,185,182,161,floor,1
10.897700,-2.895500,50.789101,185,182,163,floor,1
10.901700,-2.896700,50.789398,189,192,168,floor,1
10.907000,-2.902200,50.792301,185,187,157,floor,1
10.910800,-2.908700,50.791599,186,187,164,floor,1
10.923100,-2.904100,50.793098,190,191,169,floor,1
10.926000,-2.906700,50.793201,190,192,166,floor,1
10.930300,-2.908800,50.794800,185,183,163,floor,1
10.942800,-2.904800,50.813599,159,167,153,floor,1
10.951000,-2.904500,50.821800,37,48,67,floor,1
10.950000,-2.912400,50.820900,48,47,55,floor,1
10.959500,-2.908300,50.816002,80,85,85,floor,1
10.966700,-2.911800,50.812599,70,81,89,floor,1
10.974500,-2.914300,50.813999,65,74,72,floor,1
10.979800,-2.918500,50.814499,177,183,161,floor,1
10.983100,-2.921800,50.814999,177,183,161,floor,1
10.990100,-2.917200,50.814899,175,185,165,floor,1
10.992900,-2.922400,50.815201,180,186,169,floor,1
11.004800,-2.922000,50.817001,180,187,163,floor,1
11.007100,-2.925600,50.817101,164,176,156,floor,1
11.009800,-2.931900,50.818802,176,183,161,floor,1
11.017300,-2.926500,50.819599,179,192,171,floor,1
11.022200,-2.929400,50.819500,179,186,165,floor,1
11.031000,-2.931800,50.820702,178,185,166,floor,1
11.036200,-2.933500,50.821602,168,172,161,floor,1
11.039300,-2.938800,50.822201,178,182,158,floor,1
11.048100,-2.939200,50.822102,175,183,163,floor,1
11.056800,-2.936200,50.823502,164,175,151,floor,1
11.065200,-2.935700,50.826000,132,137,130,floor,1
11.068500,-2.939000,50.826599,124,128,126,floor,1
11.074600,-2.941900,50.826900,125,131,114,floor,1
11.081300,-2.942400,50.828602,133,139,127,floor,1
11.084900,-2.939000,50.829399,128,142,129,floor,1
11.088600,-2.948300,50.828400,172,183,163,floor,1
11.094100,-2.956000,50.828999,169,179,160,floor,1
11.107300,-2.942600,50.833000,176,183,163,floor,1
11.108600,-2.950200,50.832100,170,183,164,floor,1
11.117500,-2.950600,50.833302,165,174,156,floor,1
11.123700,-2.946100,50.834702,173,183,165,floor,1
11.130100,-2.946200,50.835499,175,182,167,floor,1
11.133600,-2.949600,50.835300,176,179,163,floor,1
11.139800,-2.949600,50.837299,175,177,163,floor,1
11.146400,-2.949700,50.838100,174,178,164,floor,1
11.152900,-2.953000,50.838902,169,174,159,floor,1
11.161300,-2.952400,50.838799,161,174,161,floor,1
11.181000,-2.962900,50.847900,71,81,102,floor,1
11.186800,-2.961500,50.830502,72,79,94,floor,1
11.195400,-2.967400,50.833401,104,107,116,floor,1
11.198600,-2.967400,50.834499,137,138,138,floor,1
11.209200,-2.973800,50.833302,159,166,150,floor,1
11.220400,-2.970800,50.835201,167,170,155,floor,1
11.223300,-2.962800,50.835800,172,175,157,floor,1
11.228500,-2.964500,50.837299,172,175,166,floor,1
11.235200,-2.961300,50.838200,172,175,161,floor,1
11.243200,-2.964700,50.839298,167,172,150,floor,1
11.251700,-2.963700,50.839500,159,171,157,floor,1
11.254500,-2.964900,50.841400,165,174,155,floor,1
11.261400,-2.961600,50.841900,164,174,156,floor,1
11.267500,-2.963900,50.841801,166,170,153,floor,1
11.275700,-2.968800,50.843201,164,167,148,floor,1
11.278000,-2.961900,50.843498,165,174,155,floor,1
11.284800,-2.962000,50.844002,164,173,156,floor,1
11.294000,-2.962100,50.846500,164,171,157,floor,1
11.297200,-2.965700,50.847500,157,161,145,floor,1
11.307300,-2.962200,50.848701,165,169,158,floor,1
11.309400,-2.960000,50.848801,160,164,147,floor,1
11.319200,-2.963000,50.849899,160,170,156,floor,1
11.326000,-2.953100,50.864101,169,168,153,floor,1
